id;full_name;dob;telnum;mail;loyalty
C0000000296;Tommy Polley;2002-12-05;+43  680 5275628;Tommy.Polley@univie.ac.at;0
C0000000297;Maurice Williams;1950-01-16;+43  676 2477806;Maurice.Williams@example.com;0
C0000000298;Kris Jenkins;1962-10-22;+43  664 2906303;Kris.Jenkins@gmx.at;0
C0000000299;Fred Smoot;1971-07-10;+43  664 3939988;Fred.Smoot@outlook.com;0
C0000000300;Aaron Schobel;1978-12-06;+43  676 3392988;Aaron.Schobel@outlook.com;1
C0000000301;Jamie Winborn;1989-03-16;+43  664 5469210;Jamie.Winborn@gmail.com;0
C0000000302;Matt Light;1954-05-19;+43  680 9920025;Matt.Light@hotmail.com;0
C0000000303;LaMont Jordan;1951-12-19;+43  664 8134920;LaMont.Jordan@gmail.com;0
C0000000304;Dominic Raiola;1990-07-30;+43  676 5313223;Dominic.Raiola@chello.at;0
C0000000305;Paul Toviessi;1950-05-24;+43  676 6911441;Paul.Toviessi@chello.at;0
C0000000306;Chris Chambers;1971-04-20;+43  664 8345366;Chris.Chambers@example.com;0
C0000000307;Quincy Carter;1978-07-17;+43  676 4763347;Quincy.Carter@chello.at;0
C0000000308;Michael Stone;1991-03-07;+43  680 3081599;Michael.Stone@yahoo.com;0
C0000000309;Quinton Caver;1958-01-30;+43  680 4026165;Quinton.Caver@hotmail.com;0
C0000000310;Tony Dixon;1970-11-28;+43  664 2630689;Tony.Dixon@chello.at;1
C0000000311;Willie Howard;1958-11-29;+43  664 4846106;Willie.Howard@example.com;0
C0000000312;Travis Henry;1986-04-04;+43  680 1445541;Travis.Henry@chello.at;0
C0000000313;Marques Tuiasosopo;1960-09-11;+43  680 6333859;Marques.Tuiasosopo@chello.at;0
C0000000314;Andre Dyson;1958-03-01;+43  664 3245379;Andre.Dyson@chello.at;0
C0000000315;Shaun Rogers;1995-08-17;+43  664 5645363;Shaun.Rogers@yahoo.com;0
C0000000316;Gary Baxter;1958-11-29;+43  676 7694742;Gary.Baxter@univie.ac.at;0
C0000000317;Derrick Burgess;1955-12-27;+43  676 2611953;Derrick.Burgess@chello.at;0
C0000000318;Adrian Wilson;1960-02-29;+43  1 9684691;Adrian.Wilson@univie.ac.at;0
C0000000319;James Jackson;1969-04-06;+43  664 4410504;James.Jackson@gmx.de;0
C0000000320;Sean Brewer;1954-05-17;+43  1 5646279;Sean.Brewer@chello.at;1
C0000000321;Tay Cody;1974-10-05;+43  664 4608701;Tay.Cody@chello.at;0
C0000000322;Mike Gandy;1997-12-28;+43  664 8985717;Mike.Gandy@chello.at;0
C0000000323;Eric Kelly;1973-02-08;+43  1 7023027;Eric.Kelly@yahoo.com;0
C0000000324;Sedrick Hodge;1940-03-01;+43  676 3339071;Sedrick.Hodge@chello.at;0
C0000000325;Bhawoh Jue;1946-04-25;+43  676 4547777;Bhawoh.Jue@univie.ac.at;0
C0000000326;Torrance Marshall;1955-08-24;+43  664 2340552;Torrance.Marshall@gmx.de;0
C0000000327;Eric Westmoreland;1994-06-07;+43  664 9372595;Eric.Westmoreland@hotmail.com;0
C0000000328;Steve Smith;2001-06-02;+43  676 5679056;Steve.Smith@outlook.com;0
C0000000329;Eric Downing;2000-11-23;+43  680 9433145;Eric.Downing@yahoo.com;0
C0000000330;Ron Edwards;1949-01-10;+43  664 2540716;Ron.Edwards@outlook.com;1
C0000000331;Snoop Minnis;1985-05-26;+43  680 4978797;Snoop.Minnis@chello.at;0
C0000000332;Will Peterson;1940-03-24;+43  664 7271213;Will.Peterson@chello.at;0
C0000000333;Kareem McKenzie;1972-01-16;+43  664 1765790;Kareem.McKenzie@gmail.com;0
C0000000334;Kevan Barlow;1987-10-19;+43  680 1756386;Kevan.Barlow@me.com;0
C0000000335;Kenny Smith;1977-06-01;+43  676 4407847;Kenny.Smith@chello.at;0
C0000000336;Heath Evans;1971-03-14;+43  680 1736692;Heath.Evans@gmx.de;0
C0000000337;Brian Allen;1961-01-10;+43  680 4094077;Brian.Allen@univie.ac.at;0
C0000000338;Dwight Smith;1978-04-22;+43  664 1476642;Dwight.Smith@univie.ac.at;0
C0000000339;Travis Minor;2001-06-25;+43  664 8968775;Travis.Minor@hotmail.com;0
C0000000340;Brock Williams;1947-08-03;+43  664 1069404;Brock.Williams@gmx.de;1
C0000000341;Reggie Hayward;1947-12-16;+43  676 9305975;Reggie.Hayward@hotmail.com;0
C0000000342;Morlon Greenwood;1970-10-18;+43  680 2734959;Morlon.Greenwood@chello.at;0
C0000000343;DeLawrence Grant;2004-12-17;+43  680 1702935;DeLawrence.Grant@univie.ac.at;0
C0000000344;Shad Meier;1996-07-06;+43  664 6770615;Shad.Meier@hotmail.com;0
C0000000345;Cory Bird;1989-08-14;+43  664 9114600;Cory.Bird@gmail.com;0
C0000000346;Casey Rabach;1963-06-24;+43  664 1565720;Casey.Rabach@gmail.com;0
C0000000347;Willie Blade;1994-05-20;+43  680 4400198;Willie.Blade@univie.ac.at;0
C0000000348;James Boyd;1987-12-08;+43  680 8873217;James.Boyd@chello.at;0
C0000000349;Jonas Jennings;2007-04-15;+43  1 1333166;Jonas.Jennings@example.com;0
C0000000350;Kenyatta Jones;2005-06-18;+43  664 7867775;Kenyatta.Jones@hotmail.com;1
C0000000351;Anthony Henry;1991-08-16;+43  680 2727260;Anthony.Henry@gmail.com;0
C0000000352;Bill Gramatica;1941-05-09;+43  664 6723836;Bill.Gramatica@yahoo.com;0
C0000000353;Roberto Garza;1975-09-27;+43  1 8488922;Roberto.Garza@me.com;0
C0000000354;Rudi Johnson;1976-05-13;+43  664 5438487;Rudi.Johnson@gmx.at;0
C0000000355;Jamie Henderson;1955-09-27;+43  680 5928162;Jamie.Henderson@me.com;0
C0000000356;Matt Stewart;1982-08-15;+43  680 9108029;Matt.Stewart@chello.at;0
C0000000357;Karon Riley;1994-02-24;+43  664 2021550;Karon.Riley@gmail.com;0
C0000000358;Orlando Huff;1971-05-31;+43  1 8989847;Orlando.Huff@chello.at;0
C0000000359;Bill Ferrario;2001-11-22;+43  664 5643462;Bill.Ferrario@me.com;0
C0000000360;Chris Weinke;1969-04-04;+43  664 1618316;Chris.Weinke@outlook.com;1
C0000000361;Monty Beisel;1990-02-02;+43  664 5867190;Monty.Beisel@gmail.com;0
C0000000362;George Layne;1970-07-04;+43  680 4822948;George.Layne@outlook.com;0
C0000000363;Sage Rosenfels;1995-09-10;+43  664 6832086;Sage.Rosenfels@me.com;0
C0000000364;Brandon Spoon;1994-07-17;+43  664 1008761;Brandon.Spoon@chello.at;0
C0000000365;Mathias Nkwenti;1942-02-27;+43  1 5028207;Mathias.Nkwenti@univie.ac.at;0
C0000000366;Carlos Polk;1962-03-31;+43  680 3106604;Carlos.Polk@gmx.de;0
C0000000367;Ben Hamilton;1993-12-01;+43  664 4326453;Ben.Hamilton@chello.at;0
C0000000368;Cedric Scott;1968-05-18;+43  664 9296972;Cedric.Scott@yahoo.com;0
C0000000369;Moran Norris;1960-05-05;+43  664 1805378;Moran.Norris@example.com;0
C0000000370;Milton Wynn;2004-10-27;+43  664 5862748;Milton.Wynn@outlook.com;1
C0000000371;John Howell;1963-05-27;+43  664 4399967;John.Howell@chello.at;0
C0000000372;Ryan Diem;1967-09-11;+43  664 8703272;Ryan.Diem@yahoo.com;0
C0000000373;Jabari Holloway;1947-09-18;+43  664 5081301;Jabari.Holloway@chello.at;0
C0000000374;Nick Harris;1986-06-27;+43  1 7543902;Nick.Harris@me.com;0
C0000000375;Correll Buckhalter;1965-09-14;+43  1 6521131;Correll.Buckhalter@chello.at;0
C0000000376;Markus Steele;2003-12-29;+43  664 1028998;Markus.Steele@univie.ac.at;0
C0000000377;Marcus Bell;2001-05-25;+43  680 3280213;Marcus.Bell@chello.at;0
C0000000378;Justin McCareins;1982-01-19;+43  1 7534636;Justin.McCareins@yahoo.com;0
C0000000379;Jesse Palmer;1945-09-24;+43  664 2071425;Jesse.Palmer@hotmail.com;0
C0000000380;Ed Hartwell;1977-04-25;+43  664 2076451;Ed.Hartwell@gmx.at;1
C0000000381;Curtis Fuller;1942-07-08;+43  664 2379163;Curtis.Fuller@yahoo.com;0
C0000000382;Floyd Womack;1955-08-03;+43  664 8800805;Floyd.Womack@hotmail.com;0
C0000000383;Brandon Manumaleuna;1959-07-03;+43  680 1484330;Brandon.Manumaleuna@gmail.com;0
C0000000384;Shawn Worthen;1954-10-21;+43  676 2146996;Shawn.Worthen@outlook.com;0
C0000000385;Cedric James;1985-06-14;+43  664 4387416;Cedric.James@outlook.com;0
C0000000386;Elliot Silvers;1983-06-05;+43  664 9924286;Elliot.Silvers@me.com;0
C0000000387;Mario Fatafehi;1947-01-13;+43  664 7778619;Mario.Fatafehi@chello.at;0
C0000000388;Jeremiah Pharms;2004-01-01;+43  676 4437012;Jeremiah.Pharms@example.com;0
C0000000389;Victor Leyva;1940-08-24;+43  676 9825772;Victor.Leyva@yahoo.com;0
C0000000390;Vinny Sutherland;1992-11-10;+43  676 1320533;Vinny.Sutherland@gmx.at;1
C0000000391;Matt Lehr;1972-01-22;+43  664 7257085;Matt.Lehr@hotmail.com;0
C0000000392;Bernard Robertson;2005-05-17;+43  676 1961405;Bernard.Robertson@hotmail.com;0
C0000000393;Zeke Moreno;1955-08-01;+43  676 2430269;Zeke.Moreno@gmx.at;0
C0000000394;Alex Bannister;1980-12-23;+43  676 9060811;Alex.Bannister@chello.at;0
C0000000395;Bill Baber;2004-06-23;+43  680 5634710;Bill.Baber@gmail.com;0
C0000000396;David Leaverton;1972-09-11;+43  680 4972239;David.Leaverton@gmx.at;0
C0000000397;Jarrod Cooper;1968-02-23;+43  664 9168153;Jarrod.Cooper@chello.at;0
C0000000398;Marques Sullivan;1942-01-08;+43  676 2141684;Marques.Sullivan@univie.ac.at;0
C0000000399;Jerametrius Butler;1945-05-26;+43  1 2165023;Jerametrius.Butler@chello.at;0
C0000000400;Chukky Okobi;1968-09-10;+43  680 7853771;Chukky.Okobi@chello.at;1
C0000000401;Tony Stewart;1978-03-25;+43  680 9691901;Tony.Stewart@chello.at;0
C0000000402;Scotty Anderson;1988-05-04;+43  676 2284089;Scotty.Anderson@chello.at;0
C0000000403;Mike McMahon;1970-04-25;+43  664 4988515;Mike.McMahon@hotmail.com;0
C0000000404;Derrick Blaylock;1941-03-02;+43  664 4751832;Derrick.Blaylock@outlook.com;0
C0000000405;Russ Hochstein;1962-02-15;+43  664 8739185;Russ.Hochstein@hotmail.com;0
C0000000406;Raymond Walls;1981-07-16;+43  664 9855277;Raymond.Walls@univie.ac.at;0
C0000000407;Onomo Ojo;1953-09-28;+43  664 2730485;Onomo.Ojo@hotmail.com;0
C0000000408;Darnerien McCants;1963-11-17;+43  676 5788450;Darnerien.McCants@gmail.com;0
C0000000409;A.J. Feeley;1993-09-30;+43  664 4596154;A.JFeeley@yahoo.com;0
C0000000410;Shawn Draper;1975-08-13;+43  664 6478281;Shawn.Draper@yahoo.com;1
C0000000411;Patrick Chukwurah;1972-12-19;+43  664 1275936;Patrick.Chukwurah@yahoo.com;0
C0000000412;Ray Perryman;1991-07-02;+43  664 1367203;Ray.Perryman@gmx.at;0
C0000000413;Eddie Berlin;1958-10-07;+43  664 2144363;Eddie.Berlin@yahoo.com;0
C0000000414;John Markham;1975-06-26;+43  1 3408736;John.Markham@yahoo.com;0
C0000000415;Chris Barnes;1974-09-15;+43  664 2971468;Chris.Barnes@gmx.de;0
C0000000416;Jonathan Carter;1941-11-01;+43  664 1069102;Jonathan.Carter@me.com;0
C0000000417;Hakim Akbar;1941-06-06;+43  680 5601936;Hakim.Akbar@yahoo.com;0
C0000000418;Brandon Winey;1948-03-09;+43  1 8893987;Brandon.Winey@gmx.at;0
C0000000419;Michael Jameson;1971-07-22;+43  664 9323090;Michael.Jameson@gmail.com;0
C0000000420;Bobby Newcombe;1985-12-13;+43  676 9436584;Bobby.Newcombe@univie.ac.at;1
C0000000421;Randy Garner;1972-01-11;+43  664 1741609;Randy.Garner@yahoo.com;0
C0000000422;Riall Johnson;1996-06-06;+43  664 4839352;Riall.Johnson@gmx.de;0
C0000000423;Cedrick Wilson;1990-09-11;+43  676 9026157;Cedrick.Wilson@gmx.at;0
C0000000424;Chad Ward;1947-10-12;+43  664 8580560;Chad.Ward@gmail.com;0
C0000000425;Daleroy Stewart;1966-06-14;+43  676 4838711;Daleroy.Stewart@chello.at;0
C0000000426;Josh Booty;1987-06-15;+43  676 7572283;Josh.Booty@chello.at;0
C0000000427;Jason Glenn;1972-12-24;+43  664 1341263;Jason.Glenn@yahoo.com;0
C0000000428;Jameel Cook;1958-03-03;+43  676 8531313;Jameel.Cook@chello.at;0
C0000000429;Dee Brown;1997-09-01;+43  664 7319388;Dee.Brown@outlook.com;0
C0000000430;Alex Sulfsted;1989-09-05;+43  680 3225835;Alex.Sulfsted@univie.ac.at;1
C0000000431;Josh Heupel;1941-12-13;+43  664 2997061;Josh.Heupel@chello.at;0
C0000000432;Tony Driver;1951-11-18;+43  664 1272432;Tony.Driver@outlook.com;0
C0000000433;Rashad Holman;1956-10-08;+43  680 2698483;Rashad.Holman@chello.at;0
C0000000434;Arther Love;1974-05-24;+43  664 8077884;Arther.Love@univie.ac.at;0
C0000000435;Rodney Bailey;1948-01-10;+43  680 6817274;Rodney.Bailey@me.com;0
C0000000436;Roger Knight;1979-08-06;+43  664 9400978;Roger.Knight@example.com;0
C0000000437;Ellis Wyms;1977-05-29;+43  680 4222921;Ellis.Wyms@univie.ac.at;0
C0000000438;Chris Cooper;1981-12-24;+43  664 5227182;Chris.Cooper@me.com;0
C0000000439;Mitch White;1975-02-09;+43  680 3399842;Mitch.White@univie.ac.at;0
C0000000440;Mario Monds;2007-08-31;+43  676 8319105;Mario.Monds@hotmail.com;1
C0000000441;Otis Leverette;1993-12-08;+43  1 1774217;Otis.Leverette@chello.at;0
C0000000442;Rick Crowell;2007-11-28;+43  680 5958736;Rick.Crowell@yahoo.com;0
C0000000443;Carey Scott;1983-09-13;+43  1 2889093;Carey.Scott@gmx.at;0
C0000000444;Kevin Kasper;1997-08-01;+43  676 5262800;Kevin.Kasper@gmail.com;0
C0000000445;Menson Holloway;1982-09-29;+43  1 3561614;Menson.Holloway@univie.ac.at;0
C0000000446;Dan Alexander;1978-04-03;+43  664 5148342;Dan.Alexander@univie.ac.at;0
C0000000447;Jason Doering;1987-06-29;+43  664 6588737;Jason.Doering@chello.at;0
C0000000448;Joe Maese;1940-05-23;+43  680 2055029;Joe.Maese@chello.at;0
C0000000449;Dan O'Leary;1995-12-07;+43  664 1759412;Dan.OLeary@example.com;0
C0000000450;Jimmy Williams;2006-09-20;+43  664 9498051;Jimmy.Williams@gmx.at;1
C0000000451;Francis St. Paul;1968-03-29;+43  664 6578583;Francis.StPaul@chello.at;0
C0000000452;David Martin;1968-06-19;+43  664 5236854;David.Martin@yahoo.com;0
C0000000453;Adam Haayer;1973-11-03;+43  664 2952145;Adam.Haayer@yahoo.com;0
C0000000454;Leonard Myers;1970-05-14;+43  1 9281933;Leonard.Myers@gmx.at;0
C0000000455;Brandon Gorin;1976-07-30;+43  664 8666344;Brandon.Gorin@gmx.de;0
C0000000456;Renaldo Hill;1974-11-30;+43  680 1506809;Renaldo.Hill@yahoo.com;0
C0000000457;Paul Zukauskas;2004-02-05;+43  676 8636540;Paul.Zukauskas@gmail.com;0
C0000000458;T.J. Houshmandzadeh;1993-04-19;+43  664 2406301;T.JHoushmandzadeh@chello.at;0
C0000000459;Dauntae' Finger;1998-01-05;+43  676 9528065;Dauntae.Finger@hotmail.com;0
C0000000460;James Reed;1965-06-27;+43  1 8029057;James.Reed@gmx.at;1
C0000000461;Colston Weatherington;1976-02-09;+43  680 5746810;Colston.Weatherington@gmail.com;0
C0000000462;John Capel;1992-08-24;+43  664 6414285;John.Capel@hotmail.com;0
C0000000463;Alex Lincoln;1992-11-18;+43  664 9383655;Alex.Lincoln@hotmail.com;0
C0000000464;Harold Blackmon;1941-10-24;+43  1 4376875;Harold.Blackmon@hotmail.com;0
C0000000465;Louis Williams;1945-01-15;+43  680 8768977;Louis.Williams@univie.ac.at;0
C0000000466;Shaunard Harts;1980-09-13;+43  664 1946987;Shaunard.Harts@gmx.at;0
C0000000467;Anthony Denman;1993-09-26;+43  664 8127099;Anthony.Denman@yahoo.com;0
C0000000468;Reggie Germany;1954-04-20;+43  676 7531144;Reggie.Germany@gmx.de;0
C0000000469;Corey Hall;1989-03-19;+43  676 7929788;Corey.Hall@outlook.com;0
C0000000470;Owen Pochman;1987-09-09;+43  676 2915316;Owen.Pochman@outlook.com;1
C0000000471;Tupe Peko;1967-12-30;+43  680 7482053;Tupe.Peko@chello.at;0
C0000000472;Chris Taylor;1979-11-11;+43  1 7671174;Chris.Taylor@me.com;0
C0000000473;Kynan Forney;1982-04-15;+43  664 1770798;Kynan.Forney@univie.ac.at;0
C0000000474;Rick DeMulling;2004-09-16;+43  676 7083137;Rick.DeMulling@chello.at;0
C0000000475;Ennis Davis;1962-02-25;+43  680 3056997;Ennis.Davis@chello.at;0
C0000000476;Dennis Norman;1958-08-03;+43  664 5109746;Dennis.Norman@me.com;0
C0000000477;Than Merrill;1951-08-08;+43  1 7428346;Than.Merrill@me.com;0
C0000000478;Eric Johnson;1961-11-02;+43  664 5720706;Eric.Johnson@example.com;0
C0000000479;Brian Crawford;1977-11-11;+43  680 2507068;Brian.Crawford@gmx.de;0
C0000000480;Ronald Flemons;1952-01-17;+43  664 6877752;Ronald.Flemons@gmx.de;1
C0000000481;Mike Roberg;1979-05-24;+43  680 9273215;Mike.Roberg@hotmail.com;0
C0000000482;Derek Combs;2004-06-25;+43  676 1346009;Derek.Combs@yahoo.com;0
C0000000483;Ken-Yon Rambo;1941-07-18;+43  676 4140922;Ken-Yon.Rambo@me.com;0
C0000000484;Ross Kolodziej;1967-10-30;+43  680 5376012;Ross.Kolodziej@example.com;0
C0000000485;Dwayne Missouri;1999-08-15;+43  680 6491355;Dwayne.Missouri@hotmail.com;0
C0000000486;Keith Adams;1963-07-13;+43  680 3450343;Keith.Adams@chello.at;0
C0000000487;Marlon McCree;1970-11-01;+43  664 3780057;Marlon.McCree@gmx.at;0
C0000000488;Joe Tafoya;1958-08-23;+43  680 9940706;Joe.Tafoya@example.com;0
C0000000489;Richmond Flowers III;2003-07-16;+43  680 2307362;Richmond.Flowers.III@me.com;0
C0000000490;Quentin McCord;1998-05-23;+43  664 6903370;Quentin.McCord@gmail.com;1
C0000000491;Kris Kocurek;1968-04-12;+43  664 9254756;Kris.Kocurek@outlook.com;0
C0000000492;Tyrone Robertson;1951-12-25;+43  664 3435752;Tyrone.Robertson@gmx.de;0
C0000000493;T.J. Turner;1991-11-09;+43  1 4910001;T.JTurner@chello.at;0
C0000000494;John Nix;1979-03-05;+43  664 2065065;John.Nix@hotmail.com;0
C0000000495;Randy Chevrier;1993-01-30;+43  1 3507350;Randy.Chevrier@gmail.com;0
C0000000496;Char-ron Dorsey;1971-11-03;+43  664 5785878;Char-ron.Dorsey@example.com;0
C0000000497;Terdell Sands;1990-04-17;+43  676 8776490;Terdell.Sands@gmail.com;0
C0000000498;Robert Carswell;2002-12-28;+43  676 5383033;Robert.Carswell@gmx.at;0
C0000000499;Andre King;1993-11-07;+43  664 2521003;Andre.King@gmx.at;0
C0000000500;Tevita Ofahengaue;1945-10-01;+43  664 6192803;Tevita.Ofahengaue@gmx.at;1
C0000000501;David Carr;1986-09-21;+43  1 6180073;David.Carr@chello.at;0
C0000000502;Julius Peppers;1972-12-22;+43  664 8328834;Julius.Peppers@me.com;0
C0000000503;Joey Harrington;1990-06-21;+43  664 4013697;Joey.Harrington@chello.at;0
C0000000504;Mike Williams;1993-08-06;+43  680 3439880;Mike.Williams@gmail.com;0
C0000000505;Quentin Jammer;1980-04-06;+43  664 7381271;Quentin.Jammer@chello.at;0
C0000000506;Ryan Sims;1957-11-11;+43  664 5783023;Ryan.Sims@chello.at;0
C0000000507;Bryant McKinnie;1980-06-14;+43  664 7746885;Bryant.McKinnie@hotmail.com;0
C0000000508;Roy Williams;1957-07-07;+43  680 7598596;Roy.Williams@outlook.com;0
C0000000509;John Henderson;1987-12-24;+43  680 4845053;John.Henderson@chello.at;0
C0000000510;Levi Jones;1976-04-13;+43  664 2068965;Levi.Jones@hotmail.com;1
C0000000511;Dwight Freeney;2002-10-06;+43  680 8495876;Dwight.Freeney@gmx.de;0
C0000000512;Wendell Bryant;1980-05-02;+43  676 5708267;Wendell.Bryant@chello.at;0
C0000000513;Donte' Stallworth;1943-10-11;+43  676 2698108;Donte.Stallworth@outlook.com;0
C0000000514;Jeremy Shockey;1973-01-11;+43  664 2630153;Jeremy.Shockey@chello.at;0
C0000000515;Albert Haynesworth;1959-08-11;+43  680 4196783;Albert.Haynesworth@chello.at;0
C0000000516;William Green;1987-07-13;+43  676 4252810;William.Green@gmail.com;0
C0000000517;Phillip Buchanon;1970-03-19;+43  664 5482959;Phillip.Buchanon@chello.at;0
C0000000518;T.J. Duckett;2007-01-20;+43  676 7237447;T.JDuckett@chello.at;0
C0000000519;Ashley Lelie;1952-09-18;+43  676 5541398;Ashley.Lelie@univie.ac.at;0
C0000000520;Javon Walker;2004-10-08;+43  664 4138910;Javon.Walker@gmail.com;1
C0000000521;Daniel Graham;1967-12-23;+43  676 4724017;Daniel.Graham@chello.at;0
C0000000522;Bryan Thomas;1987-09-29;+43  676 5109373;Bryan.Thomas@chello.at;0
C0000000523;Napoleon Harris;2002-05-16;+43  680 5743562;Napoleon.Harris@me.com;0
C0000000524;Ed Reed;1977-08-26;+43  676 2132976;Ed.Reed@gmx.de;0
C0000000525;Charles Grant;1976-09-30;+43  676 8312971;Charles.Grant@chello.at;0
C0000000526;Lito Sheppard;1942-12-17;+43  680 5567998;Lito.Sheppard@univie.ac.at;0
C0000000527;Mike Rumph;1982-12-30;+43  680 3108141;Mike.Rumph@chello.at;0
C0000000528;Jerramy Stevens;2000-04-06;+43  664 2206786;Jerramy.Stevens@me.com;0
C0000000529;Marc Colombo;1979-08-29;+43  680 3475317;Marc.Colombo@chello.at;0
C0000000530;Kendall Simmons;1961-10-14;+43  1 2500486;Kendall.Simmons@me.com;1
C0000000531;Robert Thomas;1963-04-28;+43  664 3917611;Robert.Thomas@chello.at;0
C0000000532;Patrick Ramsey;2006-10-18;+43  1 4932886;Patrick.Ramsey@me.com;0
C0000000533;Jabar Gaffney;1955-03-19;+43  680 8960313;Jabar.Gaffney@chello.at;0
C0000000534;DeShaun Foster;2007-01-16;+43  676 5908898;DeShaun.Foster@univie.ac.at;0
C0000000535;Kalimba Edwards;1958-01-11;+43  664 2063303;Kalimba.Edwards@gmx.at;0
C0000000536;Josh Reed;1972-06-30;+43  1 6581357;Josh.Reed@gmx.at;0
C0000000537;Andre Gurode;1978-11-06;+43  680 8663448;Andre.Gurode@outlook.com;0
C0000000538;Raonall Smith;1995-02-09;+43  676 4689808;Raonall.Smith@outlook.com;0
C0000000539;Toniu Fonoti;1941-03-08;+43  680 3163264;Toniu.Fonoti@outlook.com;0
C0000000540;Mike Pearson;1976-12-21;+43  676 3583392;Mike.Pearson@gmx.de;1
C0000000541;Lamont Thompson;2000-11-09;+43  680 8725906;Lamont.Thompson@example.com;0
C0000000542;Larry Tripplett;1942-06-01;+43  664 7059433;Larry.Tripplett@gmx.at;0
C0000000543;Eddie Freeman;1952-04-26;+43  664 4516851;Eddie.Freeman@gmx.at;0
C0000000544;LeCharles Bentley;1981-02-05;+43  664 4954610;LeCharles.Bentley@gmail.com;0
C0000000545;Tank Williams;1976-03-28;+43  676 6240010;Tank.Williams@gmail.com;0
C0000000546;Tim Carter;1953-09-22;+43  1 6827220;Tim.Carter@gmail.com;0
C0000000547;Andre' Davis;1971-02-18;+43  664 9122816;Andre.Davis@outlook.com;0
C0000000548;Reche Caldwell;1995-12-28;+43  680 5856464;Reche.Caldwell@outlook.com;0
C0000000549;Levar Fisher;1968-07-13;+43  664 6655188;Levar.Fisher@outlook.com;0
C0000000550;Chester Pitts;2004-06-17;+43  676 3493583;Chester.Pitts@chello.at;1
C0000000551;Clinton Portis;1979-04-20;+43  680 9102189;Clinton.Portis@chello.at;0
C0000000552;Anthony Weaver;1941-05-02;+43  664 4774675;Anthony.Weaver@hotmail.com;0
C0000000553;Langston Walker;1961-12-17;+43  664 8320630;Langston.Walker@gmail.com;0
C0000000554;Maurice Morris;1980-01-01;+43  676 9963356;Maurice.Morris@outlook.com;0
C0000000555;Doug Jolley;1973-03-28;+43  680 8591078;Doug.Jolley@example.com;0
C0000000556;Ladell Betts;1987-09-27;+43  664 9440008;Ladell.Betts@outlook.com;0
C0000000557;Jon McGraw;1956-08-25;+43  664 9468273;Jon.McGraw@chello.at;0
C0000000558;Michael Lewis;1979-07-01;+43  676 3132313;Michael.Lewis@chello.at;0
C0000000559;Sheldon Brown;1950-05-10;+43  680 8497189;Sheldon.Brown@chello.at;0
C0000000560;Anton Palepoi;1986-05-26;+43  664 3378546;Anton.Palepoi@me.com;1
C0000000561;Ryan Denney;1989-09-13;+43  676 1193404;Ryan.Denney@gmx.de;0
